           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3589.00000000   0.30010100   0.03219580   0.27953278   0.29425471       0.00116192    0.00584629  
  3590.00000000   0.30184900   0.03230540   0.27931155   0.29402188       0.00116068    0.00782712  
  3591.00000000   0.27978700   0.03155760   0.27909054   0.29378919       0.00114366   -0.01400219  
  3592.00000000   0.29630400   0.03085160   0.27886964   0.29355658       0.00112221    0.00274742  
  3593.00000000   0.28194100   0.03153430   0.27864884   0.29332401       0.00110088   -0.01138301  
  3594.00000000   0.27262600   0.03167690   0.27842818   0.29309153       0.00107961   -0.02046553  
  3595.00000000   0.26331400   0.03166350   0.27820771   0.29285918       0.00105840   -0.02954518  
  3596.00000000   0.26339400   0.03147850   0.27798746   0.29262701       0.00103729   -0.02923301  
  3597.00000000   0.25808900   0.03127210   0.27776751   0.29239508       0.00101626   -0.03430608  
  3598.00000000   0.29618700   0.03121930   0.27754797   0.29216350       0.00099525    0.00402350  
  3599.00000000   0.26951000   0.03085390   0.27732884   0.29193230       0.00097422   -0.02242230  
  3600.00000000   0.23793600   0.03100150   0.27711000   0.29170131       0.00095326   -0.05376531  
  3601.00000000   0.28271500   0.03087010   0.27689127   0.29147039       0.00093243   -0.00875539  
  3602.00000000   0.27293900   0.03022850   0.27667258   0.29123945       0.00091174   -0.01830045  
  3603.00000000   0.26839400   0.03023400   0.27645398   0.29100855       0.00089108   -0.02261455  
  3604.00000000   0.28979400   0.03016750   0.27623553   0.29077774       0.00088700   -0.00098374  
  3605.00000000   0.29365700   0.02977100   0.27601724   0.29054704       0.00089149    0.00310996  
  3606.00000000   0.28061000   0.03005340   0.27579918   0.29031651       0.00089594   -0.00970651  
  3607.00000000   0.26670200   0.03005780   0.27558141   0.29008622       0.00090029   -0.02338422  
  3608.00000000   0.25945800   0.02969820   0.27536401   0.28985623       0.00090451   -0.03039823  
  3609.00000000   0.28231200   0.02900500   0.27514699   0.28962657       0.00090884   -0.00731457  
  3610.00000000   0.29642600   0.02913820   0.27493031   0.28939719       0.00091343    0.00702881  
  3611.00000000   0.29046500   0.02932290   0.27471385   0.28916797       0.00090978    0.00129703  
  3612.00000000   0.30932600   0.02958310   0.27449752   0.28893882       0.00089492    0.02038718  
  3613.00000000   0.31305500   0.02930210   0.27428133   0.28870974       0.00088025    0.02434526  
  3614.00000000   0.30265900   0.02909890   0.27406531   0.28848079       0.00086568    0.01417821  
  3615.00000000   0.28784300   0.02926840   0.27384950   0.28825198       0.00085118   -0.00040898  
  3616.00000000   0.27742000   0.02850980   0.27363388   0.28802329       0.00083677   -0.01060329  
  3617.00000000   0.28351000   0.02806810   0.27341844   0.28779472       0.00082246   -0.00428472  
  3618.00000000   0.29819100   0.02868380   0.27320316   0.28756624       0.00080829    0.01062476  
  3619.00000000   0.30268400   0.02828570   0.27298803   0.28733786       0.00079428    0.01534614  
  3620.00000000   0.27864300   0.02897970   0.27277311   0.28710962       0.00078039   -0.00846662  
  3621.00000000   0.24527400   0.02824690   0.27255847   0.28688159       0.00077241   -0.04160759  
  3622.00000000   0.28387100   0.02862650   0.27234416   0.28665383       0.00076765   -0.00278283  
  3623.00000000   0.30428600   0.02823160   0.27213015   0.28642630       0.00076132    0.01785970  
  3624.00000000   0.29008300   0.02803820   0.27191635   0.28619892       0.00074684    0.00388408  
  3625.00000000   0.29748900   0.02809200   0.27170272   0.28597163       0.00073215    0.01151737  
  3626.00000000   0.30399500   0.02778160   0.27148926   0.28574445       0.00071686    0.01825055  
  3627.00000000   0.27390400   0.02760380   0.27127597   0.28551737       0.00070240   -0.01161337  
  3628.00000000   0.27571600   0.02798410   0.27106278   0.28529033       0.00068840   -0.00957433  
  3629.00000000   0.29831400   0.02816860   0.27084965   0.28506326       0.00067342    0.01325074  
  3630.00000000   0.27682700   0.02755320   0.27063667   0.28483629       0.00065787   -0.00800929  
  3631.00000000   0.28374900   0.02754840   0.27042405   0.28460960       0.00064339   -0.00086060  
  3632.00000000   0.28144300   0.02784970   0.27021186   0.28438327       0.00063149   -0.00294027  
  3633.00000000   0.27231800   0.02716750   0.27000002   0.28415722       0.00062834   -0.01183922  
  3634.00000000   0.28343900   0.02719360   0.26978841   0.28393131       0.00062510   -0.00049231  
  3635.00000000   0.28689800   0.02687410   0.26957692   0.28370546       0.00062199    0.00319254  
  3636.00000000   0.30312900   0.02688700   0.26936549   0.28347960       0.00061879    0.01964940  
  3637.00000000   0.30608600   0.02703900   0.26915417   0.28325378       0.00061520    0.02283222  
  3638.00000000   0.29550400   0.02656760   0.26894316   0.28302819       0.00061158    0.01247581  
  3639.00000000   0.25715900   0.02577510   0.26873259   0.28280296       0.00060860   -0.02564396  
  3640.00000000   0.27126900   0.02579580   0.26852237   0.28257801       0.00060598   -0.01130901  
  3641.00000000   0.30249600   0.02646840   0.26831233   0.28235316       0.00060281    0.02014284  
  3642.00000000   0.29463300   0.02599220   0.26810243   0.28212837       0.00060144    0.01250463  
  3643.00000000   0.29457700   0.02583970   0.26789276   0.28190374       0.00060141    0.01267326  
  3644.00000000   0.29486400   0.02576880   0.26768330   0.28167923       0.00060142    0.01318477  
