           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3738.00000000   0.25042000   0.01068310   0.24992271   0.25036842       0.00010501    0.00005158  
  3740.00000000   0.24970900   0.01067660   0.24954654   0.25001522       0.00011514   -0.00030622  
  3742.00000000   0.24976900   0.01050070   0.24915569   0.24964742       0.00011827    0.00012158  
  3744.00000000   0.24856100   0.01023870   0.24874904   0.24926390       0.00012237   -0.00070290  
  3746.00000000   0.24501800   0.00999108   0.24833534   0.24887344       0.00014102   -0.00385544  
  3748.00000000   0.24396100   0.00981917   0.24793500   0.24849642       0.00016255   -0.00453542  
  3750.00000000   0.24433300   0.00974466   0.24757506   0.24815990       0.00018472   -0.00382690  
  3752.00000000   0.24589700   0.00973279   0.24726804   0.24787641       0.00017032   -0.00197941  
  3754.00000000   0.24412100   0.00960109   0.24699593   0.24762793       0.00019511   -0.00350693  
  3756.00000000   0.24724800   0.00952339   0.24672193   0.24737768       0.00021657   -0.00012968  
  3758.00000000   0.25570800   0.00951955   0.24641336   0.24709296       0.00025006    0.00861504  
  3760.00000000   0.25691800   0.00937720   0.24605110   0.24675467       0.00026174    0.01016333  
  3762.00000000   0.25122600   0.00916504   0.24562856   0.24635623       0.00024674    0.00486977  
  3764.00000000   0.24786100   0.00905865   0.24515169   0.24590356       0.00022265    0.00195744  
  3766.00000000   0.24335300   0.00895889   0.24464565   0.24542186       0.00018097   -0.00206886  
  3768.00000000   0.24548000   0.00900046   0.24416532   0.24496600       0.00017653    0.00051400  
  3770.00000000   0.24943500   0.00912860   0.24378695   0.24461225       0.00021573    0.00482275  
  3772.00000000   0.24287700   0.00910367   0.24356124   0.24441130       0.00019042   -0.00153430  
  3774.00000000   0.25220400   0.00921294   0.24346693   0.24434192       0.00023518    0.00786208  
  3776.00000000   0.25088800   0.00917371   0.24342501   0.24432508       0.00030322    0.00656292  
  3778.00000000   0.24700200   0.00903918   0.24335282   0.24427816       0.00039464    0.00272384  
  3780.00000000   0.24001200   0.00891000   0.24319516   0.24414594       0.00043160   -0.00413394  
  3782.00000000   0.24410800   0.00892610   0.24292140   0.24389782       0.00044353    0.00021018  
  3784.00000000   0.24696500   0.00888638   0.24251523   0.24351750       0.00045563    0.00344750  
  3786.00000000   0.25452900   0.00890654   0.24196986   0.24299819       0.00046699    0.01153081  
  3788.00000000   0.23948100   0.00879609   0.24128729   0.24234191       0.00030819   -0.00286091  
  3790.00000000   0.22259400   0.00868501   0.24048185   0.24156300       0.00019186   -0.01896900  
  3792.00000000   0.23414700   0.00882559   0.23959295   0.24070088       0.00019635   -0.00655388  
  3794.00000000   0.23094500   0.00871349   0.23871044   0.23984542       0.00015151   -0.00890042  
  3796.00000000   0.24319400   0.00870603   0.23799249   0.23915479       0.00032877    0.00403921  
  3798.00000000   0.23975100   0.00859838   0.23761832   0.23880821       0.00042843    0.00094279  
  3800.00000000   0.23155800   0.00846165   0.23766405   0.23888181       0.00031108   -0.00732381  
  3802.00000000   0.23884700   0.00847963   0.23803251   0.23927842       0.00017526   -0.00043142  
  3804.00000000   0.23972500   0.00847566   0.23853500   0.23980937       0.00021351   -0.00008437  
  3806.00000000   0.24186100   0.00848760   0.23901155   0.24031466       0.00036577    0.00154634  
  3808.00000000   0.23761200   0.00846119   0.23936816   0.24070031       0.00050668   -0.00308831  
  3810.00000000   0.23625300   0.00853369   0.23955575   0.24091724       0.00057633   -0.00466424  
  3812.00000000   0.23743500   0.00864741   0.23954653   0.24093767       0.00065633   -0.00350267  
  3814.00000000   0.23734100   0.00869367   0.23932246   0.24074356       0.00069180   -0.00340256  
  3816.00000000   0.23760000   0.00869851   0.23887041   0.24032178       0.00068227   -0.00272178  
  3818.00000000   0.23955200   0.00868412   0.23817957   0.23966152       0.00062516   -0.00010952  
  3820.00000000   0.24011700   0.00865186   0.23724084   0.23875368       0.00053697    0.00136332  
  3822.00000000   0.24136500   0.00861354   0.23604813   0.23759218       0.00042178    0.00377282  
  3824.00000000   0.23251900   0.00854287   0.23460065   0.23617621       0.00042054   -0.00365721  
  3826.00000000   0.22865700   0.00865480   0.23290829   0.23451569       0.00023668   -0.00585869  
  3828.00000000   0.23383900   0.00897888   0.23100680   0.23264634       0.00061775    0.00119266  
  3830.00000000   0.22590700   0.00904965   0.22899742   0.23066941       0.00068810   -0.00476241  
  3832.00000000   0.22549100   0.00896090   0.22711995   0.22882471       0.00085667   -0.00333371  
  3834.00000000   0.23208500   0.00889745   0.22578617   0.22752402       0.00091578    0.00456098  
  3836.00000000   0.23668200   0.00878589   0.22541086   0.22718210       0.00105743    0.00949990  
