           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3400.00000000   0.90243400   0.02098770   0.85234342   0.88519322       0.00274371    0.01724078  
  3402.00000000   0.89421600   0.02088020   0.85120193   0.88417646       0.00311100    0.01003954  
  3404.00000000   0.87739600   0.02061970   0.84966051   0.88276017       0.00308406   -0.00536417  
  3406.00000000   0.86952200   0.02043400   0.84797026   0.88119543       0.00304103   -0.01167343  
  3408.00000000   0.88861800   0.02064850   0.84625318   0.87960425       0.00299005    0.00901375  
  3410.00000000   0.89061300   0.02076500   0.84453598   0.87801337       0.00293752    0.01259963  
  3412.00000000   0.88388400   0.02032990   0.84282261   0.87642669       0.00288533    0.00745731  
  3414.00000000   0.86981200   0.02013910   0.84111485   0.87484605       0.00283406   -0.00503405  
  3416.00000000   0.85148000   0.02000430   0.83941287   0.87327158       0.00278388   -0.02179158  
  3418.00000000   0.86023100   0.02007230   0.83771520   0.87170185       0.00273430   -0.01147085  
  3420.00000000   0.87555100   0.02031540   0.83602115   0.87013614       0.00268384    0.00541486  
  3422.00000000   0.86633900   0.02015870   0.83433109   0.86857485       0.00263213   -0.00223585  
  3424.00000000   0.86585000   0.02017160   0.83264484   0.86701778       0.00258038   -0.00116778  
  3426.00000000   0.86061500   0.02003780   0.83096240   0.86546494       0.00252978   -0.00484994  
  3428.00000000   0.84192300   0.01962400   0.82928401   0.86391658       0.00247956   -0.02199358  
  3430.00000000   0.84654500   0.01957330   0.82760951   0.86237253       0.00242831   -0.01582753  
  3432.00000000   0.86392800   0.01968520   0.82593952   0.86083340       0.00237638    0.00309460  
  3434.00000000   0.85642800   0.01960390   0.82427474   0.85929990       0.00232457   -0.00287190  
  3436.00000000   0.84745000   0.01947940   0.82261441   0.85777126       0.00227326   -0.01032126  
  3438.00000000   0.84210900   0.01934520   0.82095816   0.85624712       0.00222267   -0.01413812  
  3440.00000000   0.82828200   0.01914890   0.81930624   0.85472769       0.00217247   -0.02644569  
  3442.00000000   0.80663300   0.01881460   0.81765771   0.85321206       0.00212195   -0.04657906  
  3444.00000000   0.81675900   0.01881490   0.81601228   0.85169991       0.00207095   -0.03494091  
  3446.00000000   0.82604200   0.01883150   0.81437129   0.85019256       0.00202022   -0.02415056  
  3448.00000000   0.84031500   0.01899610   0.81273559   0.84869086       0.00196991   -0.00837586  
  3450.00000000   0.85434400   0.01919750   0.81110501   0.84719459       0.00191978    0.00714941  
  3452.00000000   0.83503300   0.01902990   0.80947915   0.84570334       0.00186933   -0.01067034  
  3454.00000000   0.83697500   0.01902880   0.80785704   0.84421612       0.00181828   -0.00724112  
  3456.00000000   0.83631200   0.01893140   0.80623801   0.84273222       0.00176727   -0.00642022  
  3458.00000000   0.80720600   0.01859510   0.80462233   0.84125190       0.00171695   -0.03404590  
  3460.00000000   0.81773600   0.01873090   0.80301008   0.83977519       0.00166752   -0.02203919  
  3462.00000000   0.84590000   0.01901150   0.80140137   0.83830218       0.00161792    0.00759782  
  3464.00000000   0.85046000   0.01894880   0.79979714   0.83683378       0.00156992    0.01362622  
  3466.00000000   0.84343000   0.01869330   0.79819814   0.83537070       0.00154038    0.00805930  
  3468.00000000   0.84140000   0.01847440   0.79660393   0.83391248       0.00150784    0.00748752  
  3470.00000000   0.83069900   0.01830300   0.79501345   0.83245800       0.00145438   -0.00175900  
  3472.00000000   0.81714600   0.01807660   0.79342635   0.83100691       0.00140397   -0.01386091  
  3474.00000000   0.81909900   0.01804290   0.79184359   0.82956012       0.00135515   -0.01046112  
  3476.00000000   0.82773200   0.01817010   0.79026533   0.82811776       0.00129826   -0.00038576  
  3478.00000000   0.82111800   0.01825300   0.78868998   0.82667821       0.00124861   -0.00556021  
  3480.00000000   0.81231400   0.01830620   0.78711719   0.82524109       0.00120104   -0.01292709  
  3482.00000000   0.81398100   0.01838520   0.78554833   0.82380773       0.00114474   -0.00982673  
  3484.00000000   0.81996400   0.01842780   0.78398363   0.82237832       0.00109103   -0.00241432  
  3486.00000000   0.82451700   0.01833290   0.78242245   0.82095219       0.00104515    0.00356481  
  3488.00000000   0.80928600   0.01807470   0.78086554   0.81953005       0.00100065   -0.01024405  
  3490.00000000   0.81533700   0.01805010   0.77931364   0.81811260       0.00095738   -0.00277560  
  3492.00000000   0.83101000   0.01807540   0.77776591   0.81669895       0.00091181    0.01431105  
  3494.00000000   0.83375800   0.01796900   0.77622119   0.81528792       0.00086767    0.01847008  
  3496.00000000   0.83931400   0.01805340   0.77467969   0.81387967       0.00075744    0.02543433  
  3498.00000000   0.83059900   0.01782220   0.77314226   0.81247502       0.00072047    0.01812398  
  3500.00000000   0.80692900   0.01750730   0.77160919   0.81107423       0.00069857   -0.00414523  
  3502.00000000   0.80672400   0.01744210   0.77008044   0.80967723       0.00067712   -0.00295323  
  3504.00000000   0.79571600   0.01730780   0.76855568   0.80828365       0.00064818   -0.01256765  
  3506.00000000   0.78524500   0.01720460   0.76703435   0.80689291       0.00061229   -0.02164791  
  3508.00000000   0.81364700   0.01744860   0.76551658   0.80550511       0.00056668    0.00814189  
  3510.00000000   0.81712100   0.01744970   0.76400242   0.80412026       0.00051094    0.01300074  
  3512.00000000   0.79628200   0.01723530   0.76249173   0.80273819       0.00046423   -0.00645619  
  3514.00000000   0.79424400   0.01715830   0.76098452   0.80135887       0.00044461   -0.00711487  
  3516.00000000   0.80413900   0.01719660   0.75948063   0.79998211       0.00041918    0.00415689  
  3518.00000000   0.80914300   0.01721550   0.75798028   0.79860810       0.00040071    0.01053490  
  3520.00000000   0.82239100   0.01729040   0.75648428   0.79723763       0.00036696    0.02515337  
  3522.00000000   0.82260600   0.01723350   0.75499289   0.79587090       0.00033333    0.02673510  
  3524.00000000   0.80933300   0.01706290   0.75350553   0.79450732       0.00029997    0.01482568  
  3526.00000000   0.81239700   0.01708560   0.75202150   0.79314616       0.00026818    0.01925084  
  3528.00000000   0.81148200   0.01704290   0.75054046   0.79178706       0.00024372    0.01969494  
  3530.00000000   0.79866200   0.01687860   0.74906230   0.79042989       0.00022901    0.00823211  
  3532.00000000   0.78707500   0.01672260   0.74758727   0.78907490       0.00021624   -0.00199990  
  3534.00000000   0.79924000   0.01686440   0.74611646   0.78772313       0.00020367    0.01151687  
  3536.00000000   0.80077500   0.01685540   0.74465023   0.78637496       0.00019030    0.01440004  
  3538.00000000   0.81580600   0.01702300   0.74318791   0.78502970       0.00016622    0.03077630  
  3540.00000000   0.80856600   0.01708280   0.74172901   0.78368684       0.00016070    0.02487916  
  3542.00000000   0.79212600   0.01708430   0.74027312   0.78234598       0.00014860    0.00978002  
  3544.00000000   0.79041500   0.01713050   0.73882032   0.78100719       0.00015031    0.00940781  
  3546.00000000   0.79865800   0.01718150   0.73737185   0.77967170       0.00012662    0.01898630  
  3548.00000000   0.79753300   0.01713790   0.73592847   0.77834029       0.00011238    0.01919271  
  3550.00000000   0.78376300   0.01697630   0.73448869   0.77701147       0.00009954    0.00675153  
  3552.00000000   0.77462000   0.01684260   0.73305086   0.77568360       0.00014506   -0.00106360  
  3554.00000000   0.78050700   0.01686220   0.73161580   0.77435750       0.00013293    0.00614950  
  3556.00000000   0.76720300   0.01665280   0.73018444   0.77303411       0.00013370   -0.00583111  
  3558.00000000   0.76675400   0.01662340   0.72875621   0.77171288       0.00015243   -0.00495888  
  3560.00000000   0.77412200   0.01655830   0.72733135   0.77039404       0.00014949    0.00372796  
  3562.00000000   0.77307300   0.01643560   0.72591058   0.76907835       0.00015993    0.00399465  
  3564.00000000   0.77709500   0.01637640   0.72449346   0.76776534       0.00015354    0.00932966  
  3566.00000000   0.78246700   0.01634520   0.72307991   0.76645497       0.00016786    0.01601203  
  3568.00000000   0.77730800   0.01621210   0.72167103   0.76514834       0.00019843    0.01215966  
  3570.00000000   0.76480400   0.01600440   0.72026634   0.76384498       0.00020560    0.00095902  
  3572.00000000   0.75995300   0.01589500   0.71886418   0.76254325       0.00021709   -0.00259025  
  3574.00000000   0.77998100   0.01601730   0.71746498   0.76124360       0.00023378    0.01873740  
  3576.00000000   0.76664400   0.01587650   0.71606977   0.75994707       0.00024938    0.00669693  
  3578.00000000   0.75558900   0.01571410   0.71467726   0.75865239       0.00024528   -0.00306339  
  3580.00000000   0.76179300   0.01568240   0.71328622   0.75735835       0.00023793    0.00443465  
  3582.00000000   0.75153600   0.01554830   0.71189846   0.75606678       0.00027389   -0.00453078  
  3584.00000000   0.73648600   0.01536630   0.71051555   0.75477927       0.00028171   -0.01829327  
  3586.00000000   0.73418700   0.01524820   0.70913575   0.75349410       0.00028398   -0.01930710  
  3588.00000000   0.72959500   0.01520880   0.70775836   0.75221059       0.00028722   -0.02261559  
  3590.00000000   0.74147500   0.01529850   0.70638537   0.75093073       0.00030370   -0.00945573  
  3592.00000000   0.74897600   0.01532600   0.70501686   0.74965462       0.00032031   -0.00067862  
  3594.00000000   0.75192000   0.01530080   0.70365129   0.74838072       0.00033591    0.00353928  
  3596.00000000   0.73821500   0.01514140   0.70228859   0.74710897       0.00035194   -0.00889397  
  3598.00000000   0.73265100   0.01510270   0.70092893   0.74583954       0.00036908   -0.01318854  
  3600.00000000   0.72710600   0.01498920   0.69957183   0.74457197       0.00038643   -0.01746597  
  3602.00000000   0.73681400   0.01501510   0.69821744   0.74330638       0.00040471   -0.00649238  
  3604.00000000   0.73536100   0.01495200   0.69686662   0.74204366       0.00042405   -0.00668266  
  3606.00000000   0.72006100   0.01477530   0.69552042   0.74078484       0.00044363   -0.02072384  
  3608.00000000   0.72071400   0.01474270   0.69417874   0.73952981       0.00046319   -0.01881581  
