           wave           flux     flux_err      norm_flux     model_flux   model_flux_err       res_flux  
  3562.00000000   354.40500000   3.83133000   379.49794545   340.56238352       0.07088385    13.84261648  
  3564.00000000   340.78600000   3.73083000   378.70642966   339.92733555       0.07242458     0.85866445  
  3566.00000000   342.64400000   3.89976000   377.91672315   339.29337548       0.07574868     3.35062452  
  3568.00000000   336.81200000   3.78876000   377.12983740   338.66157169       0.07231057    -1.84957169  
  3570.00000000   329.42400000   3.78065000   376.34493423   338.03114557       0.06925179    -8.60714557  
  3572.00000000   333.28700000   3.77536000   375.56059580   337.40073590       0.06597488    -4.11373590  
  3574.00000000   340.60400000   3.76216000   374.77922548   336.77279343       0.06156588     3.83120657  
  3576.00000000   336.70000000   3.85989000   374.00066809   336.14720547       0.05532936     0.55279453  
  3578.00000000   336.91700000   4.00532000   373.22405947   335.52315309       0.05398105     1.39384691  
  3580.00000000   337.45900000   3.68932000   372.44838404   334.89966757       0.04717086     2.55933243  
  3582.00000000   333.96400000   3.61326000   371.67478485   334.27794073       0.06093376    -0.31394073  
  3584.00000000   334.68600000   3.74149000   370.90311972   333.65788178       0.06486238     1.02811822  
  3586.00000000   335.50300000   3.74699000   370.13423326   333.04038731       0.06427386     2.46261269  
  3588.00000000   327.51900000   3.57334000   369.36806638   332.42545162       0.06353126    -4.90645162  
  3590.00000000   322.64700000   3.54169000   368.60174750   331.81025783       0.06243875    -9.16325783  
  3592.00000000   324.35400000   3.55100000   367.83864106   331.19821821       0.06592382    -6.84421821  
  3594.00000000   319.39300000   3.56774000   367.07781891   330.58843986       0.06884342   -11.19543986  
  3596.00000000   322.37300000   3.56032000   366.31814091   329.97980549       0.07185136    -7.60680549  
  3598.00000000   330.65800000   3.56149000   365.56112936   329.37384502       0.06422373     1.28415498  
  3600.00000000   329.67900000   3.63325000   364.80499484   328.76876623       0.06911443     0.91023377  
  3602.00000000   325.84900000   3.57502000   364.05220835   328.16703692       0.06169368    -2.31803692  
  3604.00000000   322.55400000   3.63086000   363.30060859   327.56649322       0.05578784    -5.01249322  
